Image,Flow,Sequence,Sequence_Index,Dino,GtMask
DAVIS17/JPEGImages/480p/bmx-bumps/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00006.flo,bmx-bumps,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00006.png
DAVIS17/JPEGImages/480p/bmx-bumps/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00007.flo,bmx-bumps,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00007.png
DAVIS17/JPEGImages/480p/bmx-bumps/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00008.flo,bmx-bumps,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00008.png
DAVIS17/JPEGImages/480p/bmx-bumps/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00009.flo,bmx-bumps,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00009.png
DAVIS17/JPEGImages/480p/bmx-bumps/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00010.flo,bmx-bumps,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00010.png
DAVIS17/JPEGImages/480p/bmx-bumps/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00011.flo,bmx-bumps,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00011.png
DAVIS17/JPEGImages/480p/bmx-bumps/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00012.flo,bmx-bumps,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00012.png
DAVIS17/JPEGImages/480p/bmx-bumps/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00013.flo,bmx-bumps,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00013.png
DAVIS17/JPEGImages/480p/bmx-bumps/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00014.flo,bmx-bumps,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00014.png
DAVIS17/JPEGImages/480p/bmx-bumps/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00015.flo,bmx-bumps,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00015.png
DAVIS17/JPEGImages/480p/bmx-bumps/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00016.flo,bmx-bumps,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00016.png
DAVIS17/JPEGImages/480p/bmx-bumps/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00017.flo,bmx-bumps,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00017.png
DAVIS17/JPEGImages/480p/bmx-bumps/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00018.flo,bmx-bumps,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00018.png
DAVIS17/JPEGImages/480p/bmx-bumps/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00019.flo,bmx-bumps,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00019.png
DAVIS17/JPEGImages/480p/bmx-bumps/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00020.flo,bmx-bumps,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00020.png
DAVIS17/JPEGImages/480p/bmx-bumps/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00021.flo,bmx-bumps,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00021.png
DAVIS17/JPEGImages/480p/bmx-bumps/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00022.flo,bmx-bumps,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00022.png
DAVIS17/JPEGImages/480p/bmx-bumps/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00023.flo,bmx-bumps,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00023.png
DAVIS17/JPEGImages/480p/bmx-bumps/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00024.flo,bmx-bumps,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00024.png
DAVIS17/JPEGImages/480p/bmx-bumps/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00025.flo,bmx-bumps,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00025.png
DAVIS17/JPEGImages/480p/bmx-bumps/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00026.flo,bmx-bumps,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00026.png
DAVIS17/JPEGImages/480p/bmx-bumps/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00027.flo,bmx-bumps,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00027.png
DAVIS17/JPEGImages/480p/bmx-bumps/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00028.flo,bmx-bumps,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00028.png
DAVIS17/JPEGImages/480p/bmx-bumps/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00029.flo,bmx-bumps,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00029.png
DAVIS17/JPEGImages/480p/bmx-bumps/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00030.flo,bmx-bumps,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00030.png
DAVIS17/JPEGImages/480p/bmx-bumps/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00031.flo,bmx-bumps,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00031.png
DAVIS17/JPEGImages/480p/bmx-bumps/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00032.flo,bmx-bumps,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00032.png
DAVIS17/JPEGImages/480p/bmx-bumps/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00033.flo,bmx-bumps,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00033.png
DAVIS17/JPEGImages/480p/bmx-bumps/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00034.flo,bmx-bumps,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00034.png
DAVIS17/JPEGImages/480p/bmx-bumps/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00035.flo,bmx-bumps,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00035.png
DAVIS17/JPEGImages/480p/bmx-bumps/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00036.flo,bmx-bumps,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00036.png
DAVIS17/JPEGImages/480p/bmx-bumps/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00037.flo,bmx-bumps,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00037.png
DAVIS17/JPEGImages/480p/bmx-bumps/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00038.flo,bmx-bumps,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00038.png
DAVIS17/JPEGImages/480p/bmx-bumps/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00039.flo,bmx-bumps,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00039.png
DAVIS17/JPEGImages/480p/bmx-bumps/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00040.flo,bmx-bumps,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00040.png
DAVIS17/JPEGImages/480p/bmx-bumps/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00041.flo,bmx-bumps,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00041.png
DAVIS17/JPEGImages/480p/bmx-bumps/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00042.flo,bmx-bumps,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00042.png
DAVIS17/JPEGImages/480p/bmx-bumps/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00043.flo,bmx-bumps,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00043.png
DAVIS17/JPEGImages/480p/bmx-bumps/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00044.flo,bmx-bumps,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00044.png
DAVIS17/JPEGImages/480p/bmx-bumps/00045.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00045.flo,bmx-bumps,45,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00045.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00045.png
DAVIS17/JPEGImages/480p/bmx-bumps/00046.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00046.flo,bmx-bumps,46,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00046.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00046.png
DAVIS17/JPEGImages/480p/bmx-bumps/00047.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00047.flo,bmx-bumps,47,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00047.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00047.png
DAVIS17/JPEGImages/480p/bmx-bumps/00048.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00048.flo,bmx-bumps,48,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00048.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00048.png
DAVIS17/JPEGImages/480p/bmx-bumps/00049.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00049.flo,bmx-bumps,49,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00049.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00049.png
DAVIS17/JPEGImages/480p/bmx-bumps/00050.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00050.flo,bmx-bumps,50,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00050.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00050.png
DAVIS17/JPEGImages/480p/bmx-bumps/00051.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00051.flo,bmx-bumps,51,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00051.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00051.png
DAVIS17/JPEGImages/480p/bmx-bumps/00052.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00052.flo,bmx-bumps,52,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00052.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00052.png
DAVIS17/JPEGImages/480p/bmx-bumps/00053.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00053.flo,bmx-bumps,53,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00053.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00053.png
DAVIS17/JPEGImages/480p/bmx-bumps/00054.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00054.flo,bmx-bumps,54,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00054.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00054.png
DAVIS17/JPEGImages/480p/bmx-bumps/00055.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00055.flo,bmx-bumps,55,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00055.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00055.png
DAVIS17/JPEGImages/480p/bmx-bumps/00056.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00056.flo,bmx-bumps,56,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00056.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00056.png
DAVIS17/JPEGImages/480p/bmx-bumps/00057.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00057.flo,bmx-bumps,57,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00057.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00057.png
DAVIS17/JPEGImages/480p/bmx-bumps/00058.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00058.flo,bmx-bumps,58,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00058.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00058.png
DAVIS17/JPEGImages/480p/bmx-bumps/00059.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00059.flo,bmx-bumps,59,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00059.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00059.png
DAVIS17/JPEGImages/480p/bmx-bumps/00060.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00060.flo,bmx-bumps,60,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00060.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00060.png
DAVIS17/JPEGImages/480p/bmx-bumps/00061.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00061.flo,bmx-bumps,61,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00061.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00061.png
DAVIS17/JPEGImages/480p/bmx-bumps/00062.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00062.flo,bmx-bumps,62,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00062.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00062.png
DAVIS17/JPEGImages/480p/bmx-bumps/00063.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00063.flo,bmx-bumps,63,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00063.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00063.png
DAVIS17/JPEGImages/480p/bmx-bumps/00064.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00064.flo,bmx-bumps,64,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00064.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00064.png
DAVIS17/JPEGImages/480p/bmx-bumps/00065.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00065.flo,bmx-bumps,65,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00065.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00065.png
DAVIS17/JPEGImages/480p/bmx-bumps/00066.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00066.flo,bmx-bumps,66,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00066.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00066.png
DAVIS17/JPEGImages/480p/bmx-bumps/00067.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00067.flo,bmx-bumps,67,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00067.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00067.png
DAVIS17/JPEGImages/480p/bmx-bumps/00068.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00068.flo,bmx-bumps,68,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00068.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00068.png
DAVIS17/JPEGImages/480p/bmx-bumps/00069.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00069.flo,bmx-bumps,69,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00069.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00069.png
DAVIS17/JPEGImages/480p/bmx-bumps/00070.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00070.flo,bmx-bumps,70,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00070.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00070.png
DAVIS17/JPEGImages/480p/bmx-bumps/00071.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00071.flo,bmx-bumps,71,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00071.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00071.png
DAVIS17/JPEGImages/480p/bmx-bumps/00072.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00072.flo,bmx-bumps,72,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00072.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00072.png
DAVIS17/JPEGImages/480p/bmx-bumps/00073.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00073.flo,bmx-bumps,73,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00073.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00073.png
DAVIS17/JPEGImages/480p/bmx-bumps/00074.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00074.flo,bmx-bumps,74,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00074.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00074.png
DAVIS17/JPEGImages/480p/bmx-bumps/00075.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00075.flo,bmx-bumps,75,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00075.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00075.png
DAVIS17/JPEGImages/480p/bmx-bumps/00076.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00076.flo,bmx-bumps,76,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00076.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00076.png
DAVIS17/JPEGImages/480p/bmx-bumps/00077.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00077.flo,bmx-bumps,77,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00077.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00077.png
DAVIS17/JPEGImages/480p/bmx-bumps/00078.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00078.flo,bmx-bumps,78,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00078.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00078.png
DAVIS17/JPEGImages/480p/bmx-bumps/00079.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00079.flo,bmx-bumps,79,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00079.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00079.png
DAVIS17/JPEGImages/480p/bmx-bumps/00080.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00080.flo,bmx-bumps,80,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00080.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00080.png
DAVIS17/JPEGImages/480p/bmx-bumps/00081.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/bmx-bumps/00081.flo,bmx-bumps,81,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/bmx-bumps/00081.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/bmx-bumps/00081.png
