Unnamed: 0,Image,Flow,FlowRGB,GtMask,Sequence,Sequence_Index,Dino
87,FBMS/FBMS_clean/JPEGImages/bear01/00088.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00088.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00088.flo.png,,bear01,88,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00088.jpg_270x480.npy
88,FBMS/FBMS_clean/JPEGImages/bear01/00089.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00089.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00089.flo.png,,bear01,89,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00089.jpg_270x480.npy
89,FBMS/FBMS_clean/JPEGImages/bear01/00090.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00090.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00090.flo.png,,bear01,90,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00090.jpg_270x480.npy
90,FBMS/FBMS_clean/JPEGImages/bear01/00091.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00091.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00091.flo.png,,bear01,91,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00091.jpg_270x480.npy
91,FBMS/FBMS_clean/JPEGImages/bear01/00092.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00092.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00092.flo.png,,bear01,92,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00092.jpg_270x480.npy
92,FBMS/FBMS_clean/JPEGImages/bear01/00093.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00093.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00093.flo.png,,bear01,93,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00093.jpg_270x480.npy
93,FBMS/FBMS_clean/JPEGImages/bear01/00094.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00094.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00094.flo.png,,bear01,94,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00094.jpg_270x480.npy
94,FBMS/FBMS_clean/JPEGImages/bear01/00095.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00095.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00095.flo.png,,bear01,95,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00095.jpg_270x480.npy
95,FBMS/FBMS_clean/JPEGImages/bear01/00096.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00096.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00096.flo.png,,bear01,96,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00096.jpg_270x480.npy
96,FBMS/FBMS_clean/JPEGImages/bear01/00097.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00097.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00097.flo.png,,bear01,97,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00097.jpg_270x480.npy
97,FBMS/FBMS_clean/JPEGImages/bear01/00098.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00098.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00098.flo.png,,bear01,98,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00098.jpg_270x480.npy
98,FBMS/FBMS_clean/JPEGImages/bear01/00099.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00099.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00099.flo.png,,bear01,99,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00099.jpg_270x480.npy
99,FBMS/FBMS_clean/JPEGImages/bear01/00100.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear01/00100.flo,,FBMS/FBMS_clean/Annotations/bear01/00100.png,bear01,100,FBMS/FBMS_clean/DINO/dino_vits8//bear01/00100.jpg_270x480.npy
100,FBMS/FBMS_clean/JPEGImages/bear02/00001.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00001.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00001.flo.png,FBMS/FBMS_clean/Annotations/bear02/00001.png,bear02,1,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00001.jpg_180x320.npy
101,FBMS/FBMS_clean/JPEGImages/bear02/00002.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00002.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00002.flo.png,,bear02,2,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00002.jpg_180x320.npy
102,FBMS/FBMS_clean/JPEGImages/bear02/00003.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00003.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00003.flo.png,,bear02,3,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00003.jpg_180x320.npy
103,FBMS/FBMS_clean/JPEGImages/bear02/00004.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00004.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00004.flo.png,,bear02,4,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00004.jpg_180x320.npy
104,FBMS/FBMS_clean/JPEGImages/bear02/00005.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00005.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00005.flo.png,,bear02,5,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00005.jpg_180x320.npy
105,FBMS/FBMS_clean/JPEGImages/bear02/00006.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00006.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00006.flo.png,,bear02,6,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00006.jpg_180x320.npy
106,FBMS/FBMS_clean/JPEGImages/bear02/00007.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00007.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00007.flo.png,,bear02,7,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00007.jpg_180x320.npy
107,FBMS/FBMS_clean/JPEGImages/bear02/00008.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00008.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00008.flo.png,,bear02,8,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00008.jpg_180x320.npy
108,FBMS/FBMS_clean/JPEGImages/bear02/00009.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00009.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00009.flo.png,,bear02,9,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00009.jpg_180x320.npy
109,FBMS/FBMS_clean/JPEGImages/bear02/00010.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00010.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00010.flo.png,,bear02,10,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00010.jpg_180x320.npy
110,FBMS/FBMS_clean/JPEGImages/bear02/00011.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00011.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00011.flo.png,,bear02,11,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00011.jpg_180x320.npy
111,FBMS/FBMS_clean/JPEGImages/bear02/00012.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00012.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00012.flo.png,,bear02,12,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00012.jpg_180x320.npy
112,FBMS/FBMS_clean/JPEGImages/bear02/00013.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00013.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00013.flo.png,,bear02,13,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00013.jpg_180x320.npy
113,FBMS/FBMS_clean/JPEGImages/bear02/00014.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00014.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00014.flo.png,,bear02,14,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00014.jpg_180x320.npy
114,FBMS/FBMS_clean/JPEGImages/bear02/00015.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00015.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00015.flo.png,,bear02,15,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00015.jpg_180x320.npy
115,FBMS/FBMS_clean/JPEGImages/bear02/00016.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00016.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00016.flo.png,,bear02,16,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00016.jpg_180x320.npy
116,FBMS/FBMS_clean/JPEGImages/bear02/00017.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00017.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00017.flo.png,,bear02,17,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00017.jpg_180x320.npy
117,FBMS/FBMS_clean/JPEGImages/bear02/00018.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00018.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00018.flo.png,,bear02,18,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00018.jpg_180x320.npy
118,FBMS/FBMS_clean/JPEGImages/bear02/00019.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00019.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00019.flo.png,,bear02,19,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00019.jpg_180x320.npy
119,FBMS/FBMS_clean/JPEGImages/bear02/00020.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00020.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00020.flo.png,FBMS/FBMS_clean/Annotations/bear02/00020.png,bear02,20,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00020.jpg_180x320.npy
120,FBMS/FBMS_clean/JPEGImages/bear02/00021.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00021.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00021.flo.png,,bear02,21,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00021.jpg_180x320.npy
121,FBMS/FBMS_clean/JPEGImages/bear02/00022.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00022.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00022.flo.png,,bear02,22,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00022.jpg_180x320.npy
122,FBMS/FBMS_clean/JPEGImages/bear02/00023.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00023.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00023.flo.png,,bear02,23,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00023.jpg_180x320.npy
123,FBMS/FBMS_clean/JPEGImages/bear02/00024.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00024.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00024.flo.png,,bear02,24,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00024.jpg_180x320.npy
124,FBMS/FBMS_clean/JPEGImages/bear02/00025.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00025.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00025.flo.png,,bear02,25,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00025.jpg_180x320.npy
125,FBMS/FBMS_clean/JPEGImages/bear02/00026.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00026.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00026.flo.png,,bear02,26,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00026.jpg_180x320.npy
126,FBMS/FBMS_clean/JPEGImages/bear02/00027.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00027.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00027.flo.png,,bear02,27,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00027.jpg_180x320.npy
127,FBMS/FBMS_clean/JPEGImages/bear02/00028.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00028.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00028.flo.png,,bear02,28,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00028.jpg_180x320.npy
128,FBMS/FBMS_clean/JPEGImages/bear02/00029.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00029.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00029.flo.png,,bear02,29,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00029.jpg_180x320.npy
129,FBMS/FBMS_clean/JPEGImages/bear02/00030.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00030.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00030.flo.png,,bear02,30,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00030.jpg_180x320.npy
130,FBMS/FBMS_clean/JPEGImages/bear02/00031.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00031.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00031.flo.png,,bear02,31,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00031.jpg_180x320.npy
131,FBMS/FBMS_clean/JPEGImages/bear02/00032.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00032.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00032.flo.png,,bear02,32,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00032.jpg_180x320.npy
132,FBMS/FBMS_clean/JPEGImages/bear02/00033.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00033.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00033.flo.png,,bear02,33,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00033.jpg_180x320.npy
133,FBMS/FBMS_clean/JPEGImages/bear02/00034.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00034.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00034.flo.png,,bear02,34,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00034.jpg_180x320.npy
134,FBMS/FBMS_clean/JPEGImages/bear02/00035.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00035.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00035.flo.png,,bear02,35,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00035.jpg_180x320.npy
135,FBMS/FBMS_clean/JPEGImages/bear02/00036.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00036.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00036.flo.png,,bear02,36,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00036.jpg_180x320.npy
136,FBMS/FBMS_clean/JPEGImages/bear02/00037.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00037.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00037.flo.png,,bear02,37,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00037.jpg_180x320.npy
137,FBMS/FBMS_clean/JPEGImages/bear02/00038.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00038.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00038.flo.png,,bear02,38,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00038.jpg_180x320.npy
138,FBMS/FBMS_clean/JPEGImages/bear02/00039.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00039.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00039.flo.png,,bear02,39,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00039.jpg_180x320.npy
139,FBMS/FBMS_clean/JPEGImages/bear02/00040.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00040.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00040.flo.png,FBMS/FBMS_clean/Annotations/bear02/00040.png,bear02,40,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00040.jpg_180x320.npy
140,FBMS/FBMS_clean/JPEGImages/bear02/00041.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00041.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00041.flo.png,,bear02,41,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00041.jpg_180x320.npy
141,FBMS/FBMS_clean/JPEGImages/bear02/00042.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00042.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00042.flo.png,,bear02,42,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00042.jpg_180x320.npy
142,FBMS/FBMS_clean/JPEGImages/bear02/00043.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00043.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00043.flo.png,,bear02,43,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00043.jpg_180x320.npy
143,FBMS/FBMS_clean/JPEGImages/bear02/00044.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00044.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00044.flo.png,,bear02,44,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00044.jpg_180x320.npy
144,FBMS/FBMS_clean/JPEGImages/bear02/00045.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00045.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00045.flo.png,,bear02,45,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00045.jpg_180x320.npy
145,FBMS/FBMS_clean/JPEGImages/bear02/00046.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00046.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00046.flo.png,,bear02,46,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00046.jpg_180x320.npy
146,FBMS/FBMS_clean/JPEGImages/bear02/00047.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00047.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00047.flo.png,,bear02,47,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00047.jpg_180x320.npy
147,FBMS/FBMS_clean/JPEGImages/bear02/00048.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00048.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00048.flo.png,,bear02,48,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00048.jpg_180x320.npy
148,FBMS/FBMS_clean/JPEGImages/bear02/00049.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00049.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00049.flo.png,,bear02,49,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00049.jpg_180x320.npy
149,FBMS/FBMS_clean/JPEGImages/bear02/00050.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00050.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00050.flo.png,,bear02,50,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00050.jpg_180x320.npy
150,FBMS/FBMS_clean/JPEGImages/bear02/00051.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00051.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00051.flo.png,,bear02,51,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00051.jpg_180x320.npy
151,FBMS/FBMS_clean/JPEGImages/bear02/00052.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00052.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00052.flo.png,,bear02,52,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00052.jpg_180x320.npy
152,FBMS/FBMS_clean/JPEGImages/bear02/00053.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00053.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00053.flo.png,,bear02,53,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00053.jpg_180x320.npy
153,FBMS/FBMS_clean/JPEGImages/bear02/00054.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00054.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00054.flo.png,,bear02,54,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00054.jpg_180x320.npy
154,FBMS/FBMS_clean/JPEGImages/bear02/00055.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00055.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00055.flo.png,,bear02,55,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00055.jpg_180x320.npy
155,FBMS/FBMS_clean/JPEGImages/bear02/00056.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00056.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00056.flo.png,,bear02,56,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00056.jpg_180x320.npy
156,FBMS/FBMS_clean/JPEGImages/bear02/00057.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00057.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00057.flo.png,,bear02,57,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00057.jpg_180x320.npy
157,FBMS/FBMS_clean/JPEGImages/bear02/00058.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00058.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00058.flo.png,,bear02,58,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00058.jpg_180x320.npy
158,FBMS/FBMS_clean/JPEGImages/bear02/00059.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00059.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00059.flo.png,,bear02,59,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00059.jpg_180x320.npy
159,FBMS/FBMS_clean/JPEGImages/bear02/00060.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00060.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00060.flo.png,FBMS/FBMS_clean/Annotations/bear02/00060.png,bear02,60,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00060.jpg_180x320.npy
160,FBMS/FBMS_clean/JPEGImages/bear02/00061.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00061.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00061.flo.png,,bear02,61,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00061.jpg_180x320.npy
161,FBMS/FBMS_clean/JPEGImages/bear02/00062.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00062.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00062.flo.png,,bear02,62,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00062.jpg_180x320.npy
162,FBMS/FBMS_clean/JPEGImages/bear02/00063.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00063.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00063.flo.png,,bear02,63,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00063.jpg_180x320.npy
163,FBMS/FBMS_clean/JPEGImages/bear02/00064.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00064.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00064.flo.png,,bear02,64,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00064.jpg_180x320.npy
164,FBMS/FBMS_clean/JPEGImages/bear02/00065.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00065.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00065.flo.png,,bear02,65,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00065.jpg_180x320.npy
165,FBMS/FBMS_clean/JPEGImages/bear02/00066.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00066.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00066.flo.png,,bear02,66,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00066.jpg_180x320.npy
166,FBMS/FBMS_clean/JPEGImages/bear02/00067.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00067.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00067.flo.png,,bear02,67,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00067.jpg_180x320.npy
167,FBMS/FBMS_clean/JPEGImages/bear02/00068.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00068.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00068.flo.png,,bear02,68,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00068.jpg_180x320.npy
168,FBMS/FBMS_clean/JPEGImages/bear02/00069.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00069.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00069.flo.png,,bear02,69,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00069.jpg_180x320.npy
169,FBMS/FBMS_clean/JPEGImages/bear02/00070.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00070.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00070.flo.png,,bear02,70,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00070.jpg_180x320.npy
170,FBMS/FBMS_clean/JPEGImages/bear02/00071.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00071.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00071.flo.png,,bear02,71,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00071.jpg_180x320.npy
171,FBMS/FBMS_clean/JPEGImages/bear02/00072.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00072.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00072.flo.png,,bear02,72,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00072.jpg_180x320.npy
172,FBMS/FBMS_clean/JPEGImages/bear02/00073.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00073.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00073.flo.png,,bear02,73,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00073.jpg_180x320.npy
173,FBMS/FBMS_clean/JPEGImages/bear02/00074.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00074.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/bear02/00074.flo.png,,bear02,74,FBMS/FBMS_clean/DINO/dino_vits8//bear02/00074.jpg_180x320.npy
