Image,GtMask,Flow,FlowRGB,Sequence,Sequence_Index,Dino
DAVIS/JPEGImages/480p/bmx-bumps/00010.jpg,DAVIS/Annotations/480p/bmx-bumps/00010.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00010.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00010.flo.png,bmx-bumps,10,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00010.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00011.jpg,DAVIS/Annotations/480p/bmx-bumps/00011.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00011.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00011.flo.png,bmx-bumps,11,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00011.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00012.jpg,DAVIS/Annotations/480p/bmx-bumps/00012.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00012.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00012.flo.png,bmx-bumps,12,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00012.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00013.jpg,DAVIS/Annotations/480p/bmx-bumps/00013.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00013.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00013.flo.png,bmx-bumps,13,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00013.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00014.jpg,DAVIS/Annotations/480p/bmx-bumps/00014.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00014.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00014.flo.png,bmx-bumps,14,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00014.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00015.jpg,DAVIS/Annotations/480p/bmx-bumps/00015.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00015.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00015.flo.png,bmx-bumps,15,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00015.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00016.jpg,DAVIS/Annotations/480p/bmx-bumps/00016.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00016.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00016.flo.png,bmx-bumps,16,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00016.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00017.jpg,DAVIS/Annotations/480p/bmx-bumps/00017.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00017.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00017.flo.png,bmx-bumps,17,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00017.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00018.jpg,DAVIS/Annotations/480p/bmx-bumps/00018.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00018.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00018.flo.png,bmx-bumps,18,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00018.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00019.jpg,DAVIS/Annotations/480p/bmx-bumps/00019.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00019.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00019.flo.png,bmx-bumps,19,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00019.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00020.jpg,DAVIS/Annotations/480p/bmx-bumps/00020.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00020.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00020.flo.png,bmx-bumps,20,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00020.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00021.jpg,DAVIS/Annotations/480p/bmx-bumps/00021.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00021.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00021.flo.png,bmx-bumps,21,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00021.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00022.jpg,DAVIS/Annotations/480p/bmx-bumps/00022.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00022.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00022.flo.png,bmx-bumps,22,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00022.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00023.jpg,DAVIS/Annotations/480p/bmx-bumps/00023.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00023.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00023.flo.png,bmx-bumps,23,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00023.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00024.jpg,DAVIS/Annotations/480p/bmx-bumps/00024.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00024.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00024.flo.png,bmx-bumps,24,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00024.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00025.jpg,DAVIS/Annotations/480p/bmx-bumps/00025.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00025.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00025.flo.png,bmx-bumps,25,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00025.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00026.jpg,DAVIS/Annotations/480p/bmx-bumps/00026.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00026.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00026.flo.png,bmx-bumps,26,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00026.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00027.jpg,DAVIS/Annotations/480p/bmx-bumps/00027.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00027.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00027.flo.png,bmx-bumps,27,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00027.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00028.jpg,DAVIS/Annotations/480p/bmx-bumps/00028.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00028.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00028.flo.png,bmx-bumps,28,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00028.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00029.jpg,DAVIS/Annotations/480p/bmx-bumps/00029.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00029.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00029.flo.png,bmx-bumps,29,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00029.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00030.jpg,DAVIS/Annotations/480p/bmx-bumps/00030.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00030.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00030.flo.png,bmx-bumps,30,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00030.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00031.jpg,DAVIS/Annotations/480p/bmx-bumps/00031.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00031.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00031.flo.png,bmx-bumps,31,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00031.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00032.jpg,DAVIS/Annotations/480p/bmx-bumps/00032.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00032.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00032.flo.png,bmx-bumps,32,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00032.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00033.jpg,DAVIS/Annotations/480p/bmx-bumps/00033.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00033.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00033.flo.png,bmx-bumps,33,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00033.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00034.jpg,DAVIS/Annotations/480p/bmx-bumps/00034.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00034.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00034.flo.png,bmx-bumps,34,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00034.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00035.jpg,DAVIS/Annotations/480p/bmx-bumps/00035.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00035.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00035.flo.png,bmx-bumps,35,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00035.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00036.jpg,DAVIS/Annotations/480p/bmx-bumps/00036.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00036.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00036.flo.png,bmx-bumps,36,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00036.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00037.jpg,DAVIS/Annotations/480p/bmx-bumps/00037.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00037.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00037.flo.png,bmx-bumps,37,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00037.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00038.jpg,DAVIS/Annotations/480p/bmx-bumps/00038.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00038.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00038.flo.png,bmx-bumps,38,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00038.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00039.jpg,DAVIS/Annotations/480p/bmx-bumps/00039.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00039.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00039.flo.png,bmx-bumps,39,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00039.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00040.jpg,DAVIS/Annotations/480p/bmx-bumps/00040.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00040.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00040.flo.png,bmx-bumps,40,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00040.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00041.jpg,DAVIS/Annotations/480p/bmx-bumps/00041.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00041.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00041.flo.png,bmx-bumps,41,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00041.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00042.jpg,DAVIS/Annotations/480p/bmx-bumps/00042.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00042.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00042.flo.png,bmx-bumps,42,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00042.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00043.jpg,DAVIS/Annotations/480p/bmx-bumps/00043.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00043.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00043.flo.png,bmx-bumps,43,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00043.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00044.jpg,DAVIS/Annotations/480p/bmx-bumps/00044.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00044.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00044.flo.png,bmx-bumps,44,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00044.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00045.jpg,DAVIS/Annotations/480p/bmx-bumps/00045.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00045.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00045.flo.png,bmx-bumps,45,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00045.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00046.jpg,DAVIS/Annotations/480p/bmx-bumps/00046.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00046.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00046.flo.png,bmx-bumps,46,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00046.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00047.jpg,DAVIS/Annotations/480p/bmx-bumps/00047.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00047.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00047.flo.png,bmx-bumps,47,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00047.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00048.jpg,DAVIS/Annotations/480p/bmx-bumps/00048.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00048.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00048.flo.png,bmx-bumps,48,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00048.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00049.jpg,DAVIS/Annotations/480p/bmx-bumps/00049.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00049.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00049.flo.png,bmx-bumps,49,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00049.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00050.jpg,DAVIS/Annotations/480p/bmx-bumps/00050.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00050.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00050.flo.png,bmx-bumps,50,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00050.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00051.jpg,DAVIS/Annotations/480p/bmx-bumps/00051.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00051.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00051.flo.png,bmx-bumps,51,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00051.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00052.jpg,DAVIS/Annotations/480p/bmx-bumps/00052.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00052.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00052.flo.png,bmx-bumps,52,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00052.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00053.jpg,DAVIS/Annotations/480p/bmx-bumps/00053.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00053.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00053.flo.png,bmx-bumps,53,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00053.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00054.jpg,DAVIS/Annotations/480p/bmx-bumps/00054.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00054.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00054.flo.png,bmx-bumps,54,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00054.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00055.jpg,DAVIS/Annotations/480p/bmx-bumps/00055.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00055.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00055.flo.png,bmx-bumps,55,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00055.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00056.jpg,DAVIS/Annotations/480p/bmx-bumps/00056.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00056.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00056.flo.png,bmx-bumps,56,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00056.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00057.jpg,DAVIS/Annotations/480p/bmx-bumps/00057.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00057.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00057.flo.png,bmx-bumps,57,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00057.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00058.jpg,DAVIS/Annotations/480p/bmx-bumps/00058.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00058.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00058.flo.png,bmx-bumps,58,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00058.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00059.jpg,DAVIS/Annotations/480p/bmx-bumps/00059.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00059.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00059.flo.png,bmx-bumps,59,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00059.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00060.jpg,DAVIS/Annotations/480p/bmx-bumps/00060.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00060.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00060.flo.png,bmx-bumps,60,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00060.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00061.jpg,DAVIS/Annotations/480p/bmx-bumps/00061.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00061.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00061.flo.png,bmx-bumps,61,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00061.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00062.jpg,DAVIS/Annotations/480p/bmx-bumps/00062.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00062.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00062.flo.png,bmx-bumps,62,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00062.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00063.jpg,DAVIS/Annotations/480p/bmx-bumps/00063.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00063.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00063.flo.png,bmx-bumps,63,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00063.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00064.jpg,DAVIS/Annotations/480p/bmx-bumps/00064.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00064.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00064.flo.png,bmx-bumps,64,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00064.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00065.jpg,DAVIS/Annotations/480p/bmx-bumps/00065.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00065.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00065.flo.png,bmx-bumps,65,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00065.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00066.jpg,DAVIS/Annotations/480p/bmx-bumps/00066.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00066.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00066.flo.png,bmx-bumps,66,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00066.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00067.jpg,DAVIS/Annotations/480p/bmx-bumps/00067.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00067.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00067.flo.png,bmx-bumps,67,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00067.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00068.jpg,DAVIS/Annotations/480p/bmx-bumps/00068.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00068.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00068.flo.png,bmx-bumps,68,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00068.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00069.jpg,DAVIS/Annotations/480p/bmx-bumps/00069.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00069.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00069.flo.png,bmx-bumps,69,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00069.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00070.jpg,DAVIS/Annotations/480p/bmx-bumps/00070.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00070.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00070.flo.png,bmx-bumps,70,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00070.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00071.jpg,DAVIS/Annotations/480p/bmx-bumps/00071.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00071.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00071.flo.png,bmx-bumps,71,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00071.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00072.jpg,DAVIS/Annotations/480p/bmx-bumps/00072.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00072.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00072.flo.png,bmx-bumps,72,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00072.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00073.jpg,DAVIS/Annotations/480p/bmx-bumps/00073.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00073.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00073.flo.png,bmx-bumps,73,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00073.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00074.jpg,DAVIS/Annotations/480p/bmx-bumps/00074.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00074.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00074.flo.png,bmx-bumps,74,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00074.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00075.jpg,DAVIS/Annotations/480p/bmx-bumps/00075.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00075.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00075.flo.png,bmx-bumps,75,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00075.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00076.jpg,DAVIS/Annotations/480p/bmx-bumps/00076.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00076.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00076.flo.png,bmx-bumps,76,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00076.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00077.jpg,DAVIS/Annotations/480p/bmx-bumps/00077.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00077.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00077.flo.png,bmx-bumps,77,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00077.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00078.jpg,DAVIS/Annotations/480p/bmx-bumps/00078.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00078.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00078.flo.png,bmx-bumps,78,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00078.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00079.jpg,DAVIS/Annotations/480p/bmx-bumps/00079.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00079.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00079.flo.png,bmx-bumps,79,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00079.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00080.jpg,DAVIS/Annotations/480p/bmx-bumps/00080.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00080.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00080.flo.png,bmx-bumps,80,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00080.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00081.jpg,DAVIS/Annotations/480p/bmx-bumps/00081.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00081.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00081.flo.png,bmx-bumps,81,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00081.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00082.jpg,DAVIS/Annotations/480p/bmx-bumps/00082.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00082.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00082.flo.png,bmx-bumps,82,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00082.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00083.jpg,DAVIS/Annotations/480p/bmx-bumps/00083.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00083.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00083.flo.png,bmx-bumps,83,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00083.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00084.jpg,DAVIS/Annotations/480p/bmx-bumps/00084.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00084.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00084.flo.png,bmx-bumps,84,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00084.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00085.jpg,DAVIS/Annotations/480p/bmx-bumps/00085.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00085.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00085.flo.png,bmx-bumps,85,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00085.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00086.jpg,DAVIS/Annotations/480p/bmx-bumps/00086.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00086.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00086.flo.png,bmx-bumps,86,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00086.jpg_240x427.npy
DAVIS/JPEGImages/480p/bmx-bumps/00087.jpg,DAVIS/Annotations/480p/bmx-bumps/00087.png,DAVIS/OpticalFlow020321/480p/bmx-bumps/00087.flo,DAVIS/OpticalFlow020321/480p/bmx-bumps/00087.flo.png,bmx-bumps,87,DAVIS/DINO/dino_vits8//480p/bmx-bumps/00087.jpg_240x427.npy
