Unnamed: 0.1,Unnamed: 0,Image,Flow,FlowRGB,GtMask,Sequence,Sequence_Index,Dino
300,5583,FBMS/FBMS_clean/JPEGImages/people04/00320.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people04/00320.flo,,FBMS/FBMS_clean/Annotations/people04/00320.png,people04,320,FBMS/FBMS_clean/DINO/dino_vits8//people04/00320.jpg_200x320.npy
301,5584,FBMS/FBMS_clean/JPEGImages/people05/00001.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00001.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00001.flo.png,FBMS/FBMS_clean/Annotations/people05/00001.png,people05,1,FBMS/FBMS_clean/DINO/dino_vits8//people05/00001.jpg_197x270.npy
302,5603,FBMS/FBMS_clean/JPEGImages/people05/00020.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00020.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00020.flo.png,FBMS/FBMS_clean/Annotations/people05/00020.png,people05,20,FBMS/FBMS_clean/DINO/dino_vits8//people05/00020.jpg_197x270.npy
303,5623,FBMS/FBMS_clean/JPEGImages/people05/00040.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00040.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00040.flo.png,FBMS/FBMS_clean/Annotations/people05/00040.png,people05,40,FBMS/FBMS_clean/DINO/dino_vits8//people05/00040.jpg_197x270.npy
304,5643,FBMS/FBMS_clean/JPEGImages/people05/00060.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00060.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00060.flo.png,FBMS/FBMS_clean/Annotations/people05/00060.png,people05,60,FBMS/FBMS_clean/DINO/dino_vits8//people05/00060.jpg_197x270.npy
305,5663,FBMS/FBMS_clean/JPEGImages/people05/00080.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00080.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00080.flo.png,FBMS/FBMS_clean/Annotations/people05/00080.png,people05,80,FBMS/FBMS_clean/DINO/dino_vits8//people05/00080.jpg_197x270.npy
306,5683,FBMS/FBMS_clean/JPEGImages/people05/00100.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00100.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00100.flo.png,FBMS/FBMS_clean/Annotations/people05/00100.png,people05,100,FBMS/FBMS_clean/DINO/dino_vits8//people05/00100.jpg_197x270.npy
307,5703,FBMS/FBMS_clean/JPEGImages/people05/00120.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00120.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00120.flo.png,FBMS/FBMS_clean/Annotations/people05/00120.png,people05,120,FBMS/FBMS_clean/DINO/dino_vits8//people05/00120.jpg_197x270.npy
308,5723,FBMS/FBMS_clean/JPEGImages/people05/00140.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00140.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00140.flo.png,FBMS/FBMS_clean/Annotations/people05/00140.png,people05,140,FBMS/FBMS_clean/DINO/dino_vits8//people05/00140.jpg_197x270.npy
309,5743,FBMS/FBMS_clean/JPEGImages/people05/00160.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00160.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00160.flo.png,FBMS/FBMS_clean/Annotations/people05/00160.png,people05,160,FBMS/FBMS_clean/DINO/dino_vits8//people05/00160.jpg_197x270.npy
310,5763,FBMS/FBMS_clean/JPEGImages/people05/00180.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00180.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00180.flo.png,FBMS/FBMS_clean/Annotations/people05/00180.png,people05,180,FBMS/FBMS_clean/DINO/dino_vits8//people05/00180.jpg_197x270.npy
311,5783,FBMS/FBMS_clean/JPEGImages/people05/00200.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00200.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00200.flo.png,FBMS/FBMS_clean/Annotations/people05/00200.png,people05,200,FBMS/FBMS_clean/DINO/dino_vits8//people05/00200.jpg_197x270.npy
312,5803,FBMS/FBMS_clean/JPEGImages/people05/00220.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00220.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00220.flo.png,FBMS/FBMS_clean/Annotations/people05/00220.png,people05,220,FBMS/FBMS_clean/DINO/dino_vits8//people05/00220.jpg_197x270.npy
313,5823,FBMS/FBMS_clean/JPEGImages/people05/00240.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00240.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00240.flo.png,FBMS/FBMS_clean/Annotations/people05/00240.png,people05,240,FBMS/FBMS_clean/DINO/dino_vits8//people05/00240.jpg_197x270.npy
314,5843,FBMS/FBMS_clean/JPEGImages/people05/00260.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/people05/00260.flo,,FBMS/FBMS_clean/Annotations/people05/00260.png,people05,260,FBMS/FBMS_clean/DINO/dino_vits8//people05/00260.jpg_197x270.npy
315,5844,FBMS/FBMS_clean/JPEGImages/rabbits01/00001.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00001.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00001.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00001.png,rabbits01,1,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00001.jpg_202x360.npy
316,5863,FBMS/FBMS_clean/JPEGImages/rabbits01/00020.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00020.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00020.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00020.png,rabbits01,20,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00020.jpg_202x360.npy
317,5883,FBMS/FBMS_clean/JPEGImages/rabbits01/00040.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00040.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00040.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00040.png,rabbits01,40,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00040.jpg_202x360.npy
318,5903,FBMS/FBMS_clean/JPEGImages/rabbits01/00060.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00060.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00060.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00060.png,rabbits01,60,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00060.jpg_202x360.npy
319,5923,FBMS/FBMS_clean/JPEGImages/rabbits01/00080.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00080.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00080.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00080.png,rabbits01,80,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00080.jpg_202x360.npy
320,5943,FBMS/FBMS_clean/JPEGImages/rabbits01/00100.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00100.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00100.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00100.png,rabbits01,100,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00100.jpg_202x360.npy
321,5963,FBMS/FBMS_clean/JPEGImages/rabbits01/00120.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00120.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00120.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00120.png,rabbits01,120,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00120.jpg_202x360.npy
322,5983,FBMS/FBMS_clean/JPEGImages/rabbits01/00140.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00140.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00140.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00140.png,rabbits01,140,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00140.jpg_202x360.npy
323,6003,FBMS/FBMS_clean/JPEGImages/rabbits01/00160.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00160.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00160.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00160.png,rabbits01,160,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00160.jpg_202x360.npy
324,6023,FBMS/FBMS_clean/JPEGImages/rabbits01/00180.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00180.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00180.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00180.png,rabbits01,180,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00180.jpg_202x360.npy
325,6043,FBMS/FBMS_clean/JPEGImages/rabbits01/00200.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00200.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00200.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00200.png,rabbits01,200,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00200.jpg_202x360.npy
326,6063,FBMS/FBMS_clean/JPEGImages/rabbits01/00220.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00220.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00220.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00220.png,rabbits01,220,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00220.jpg_202x360.npy
327,6083,FBMS/FBMS_clean/JPEGImages/rabbits01/00240.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00240.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00240.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00240.png,rabbits01,240,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00240.jpg_202x360.npy
328,6103,FBMS/FBMS_clean/JPEGImages/rabbits01/00260.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00260.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00260.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00260.png,rabbits01,260,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00260.jpg_202x360.npy
329,6123,FBMS/FBMS_clean/JPEGImages/rabbits01/00280.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00280.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00280.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00280.png,rabbits01,280,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00280.jpg_202x360.npy
330,6133,FBMS/FBMS_clean/JPEGImages/rabbits01/00290.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits01/00290.flo,,FBMS/FBMS_clean/Annotations/rabbits01/00290.png,rabbits01,290,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00290.jpg_202x360.npy
331,6134,FBMS/FBMS_clean/JPEGImages/rabbits05/00001.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00001.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00001.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00001.png,rabbits05,1,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00001.jpg_202x360.npy
332,6153,FBMS/FBMS_clean/JPEGImages/rabbits05/00020.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00020.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00020.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00020.png,rabbits05,20,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00020.jpg_202x360.npy
333,6173,FBMS/FBMS_clean/JPEGImages/rabbits05/00040.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00040.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00040.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00040.png,rabbits05,40,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00040.jpg_202x360.npy
334,6193,FBMS/FBMS_clean/JPEGImages/rabbits05/00060.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00060.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00060.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00060.png,rabbits05,60,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00060.jpg_202x360.npy
335,6213,FBMS/FBMS_clean/JPEGImages/rabbits05/00080.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00080.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00080.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00080.png,rabbits05,80,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00080.jpg_202x360.npy
336,6233,FBMS/FBMS_clean/JPEGImages/rabbits05/00100.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00100.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00100.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00100.png,rabbits05,100,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00100.jpg_202x360.npy
337,6253,FBMS/FBMS_clean/JPEGImages/rabbits05/00120.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00120.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00120.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00120.png,rabbits05,120,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00120.jpg_202x360.npy
338,6273,FBMS/FBMS_clean/JPEGImages/rabbits05/00140.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00140.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00140.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00140.png,rabbits05,140,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00140.jpg_202x360.npy
339,6293,FBMS/FBMS_clean/JPEGImages/rabbits05/00160.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00160.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00160.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00160.png,rabbits05,160,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00160.jpg_202x360.npy
340,6313,FBMS/FBMS_clean/JPEGImages/rabbits05/00180.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00180.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00180.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00180.png,rabbits05,180,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00180.jpg_202x360.npy
341,6333,FBMS/FBMS_clean/JPEGImages/rabbits05/00200.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00200.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00200.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00200.png,rabbits05,200,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00200.jpg_202x360.npy
342,6353,FBMS/FBMS_clean/JPEGImages/rabbits05/00220.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00220.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00220.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00220.png,rabbits05,220,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00220.jpg_202x360.npy
343,6373,FBMS/FBMS_clean/JPEGImages/rabbits05/00240.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00240.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00240.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00240.png,rabbits05,240,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00240.jpg_202x360.npy
344,6393,FBMS/FBMS_clean/JPEGImages/rabbits05/00260.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00260.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00260.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00260.png,rabbits05,260,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00260.jpg_202x360.npy
345,6413,FBMS/FBMS_clean/JPEGImages/rabbits05/00280.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00280.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00280.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00280.png,rabbits05,280,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00280.jpg_202x360.npy
346,6433,FBMS/FBMS_clean/JPEGImages/rabbits05/00300.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00300.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00300.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00300.png,rabbits05,300,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00300.jpg_202x360.npy
347,6453,FBMS/FBMS_clean/JPEGImages/rabbits05/00320.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00320.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00320.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00320.png,rabbits05,320,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00320.jpg_202x360.npy
348,6473,FBMS/FBMS_clean/JPEGImages/rabbits05/00340.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00340.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00340.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00340.png,rabbits05,340,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00340.jpg_202x360.npy
349,6493,FBMS/FBMS_clean/JPEGImages/rabbits05/00360.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00360.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00360.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00360.png,rabbits05,360,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00360.jpg_202x360.npy
350,6513,FBMS/FBMS_clean/JPEGImages/rabbits05/00380.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00380.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00380.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00380.png,rabbits05,380,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00380.jpg_202x360.npy
351,6533,FBMS/FBMS_clean/JPEGImages/rabbits05/00400.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00400.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00400.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00400.png,rabbits05,400,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00400.jpg_202x360.npy
352,6553,FBMS/FBMS_clean/JPEGImages/rabbits05/00420.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/rabbits05/00420.flo,,FBMS/FBMS_clean/Annotations/rabbits05/00420.png,rabbits05,420,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00420.jpg_202x360.npy
